ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59150176,-0.111291,0.69465,0.471879,0.300137,-0.604772,-0.388456,1.538156,3.25336,-0.554336,-0.99695,-0.202964,-0.968964,0.51485,0.12059,-0.7478
59150177,-0.048967,-1.270481,-1.243168,-0.344843,0.035777,-0.275035,-0.941087,0.431255,-0.811144,0.322756,-1.024909,-0.968964,-1.0351,-0.53899,-1.1454
59150178,0.018523,-1.270481,-0.309718,-0.899825,-0.037429,0.548744,-0.437566,-0.567959,-0.581656,-0.384229,0.568657,0.25508,-0.76992,-0.08528,0.25936
59150179,0.173614,2.755641,-0.661277,-1.06482,-0.257045,0.71345,0.016169,-0.401424,0.097781,-0.99695,0.090587,0.483748,0.49953,-0.76619,0.8358
59150180,0.98676,-1.270481,-0.50258,-0.907325,-0.787786,1.796355,-0.316942,0.306353,-0.811144,-0.139141,-0.078427,0.537552,-0.96613,-0.09078,1.12114
59150181,0.70071,-0.397089,-0.032206,-0.75733,-0.348553,1.091745,-0.638974,1.478818,-0.289245,-0.99695,-0.18075,1.596185,-0.21172,0.03752,1.36307
59150182,0.512564,-0.740558,-0.538185,-0.509838,-0.714581,0.902498,-0.260299,-1.567173,-0.811144,-0.064549,-0.41248,0.421666,-0.86732,-0.35296,0.62814
59150183,0.291099,0.004199,0.074644,0.247639,-0.366854,1.96111,-0.941087,1.152909,-0.811144,1.147573,0.812379,1.484505,-0.5529,1.45059,1.72677
59150184,-1.158731,0.476302,2.570075,1.515099,0.712929,-1.964099,2.065824,1.930076,-0.430465,1.385854,-0.360358,-0.103519,0.90062,1.96223,-1.21209
59150185,-0.477455,-0.054936,0.636787,0.375135,-0.128936,0.199199,-0.448056,0.006589,-0.024671,-0.192754,0.897177,0.126684,0.01233,0.5566,0.23057
59150186,-0.999619,-1.270481,2.329847,0.885119,0.163887,-0.989474,-0.06278,2.554585,-0.480963,1.937661,0.344999,-0.345578,-0.37236,2.38907,-0.99813
59150187,-0.777537,-0.101147,1.752849,-0.029853,0.786135,-0.696184,0.204018,-0.591197,-0.550194,0.841213,-0.379581,-0.40869,-0.08684,0.81187,-0.80082
59150188,-0.607886,1.087676,0.512537,-0.157349,1.207067,-0.540545,0.685916,-0.068352,-0.137024,0.432732,2.206184,-0.423501,0.43574,0.86192,-0.32014
59150189,-1.238933,0.954196,2.830069,2.12258,0.950848,-1.964099,1.483184,0.764326,-0.811144,3.292097,-0.387483,-0.231079,0.50732,2.80939,-1.28379
59150190,-0.801316,-1.270481,2.03805,-0.412341,-0.275347,-0.459364,0.52392,-0.213399,-0.811144,-0.043829,-0.145081,-0.650686,-0.53505,0.70496,-0.82056
59150191,-0.934536,0.234726,1.983682,0.165141,-0.220443,-0.892615,1.660312,0.531176,-0.811144,3.292097,-0.010822,-0.851573,-0.43937,2.23562,-1.12684
59150192,-0.642174,-0.726291,-0.085091,-0.142349,-0.604772,-0.83063,-0.095891,1.216352,-0.522236,-0.139141,-0.565587,-0.747418,-0.54003,0.03273,-1.1674
59150193,-0.814438,-0.566553,0.650026,-0.202347,0.145586,-1.062888,0.849816,0.965318,-0.373877,1.260443,0.276503,-0.841653,-0.32181,0.93913,-1.25684
59150194,-1.094,-0.230117,1.492588,0.922617,1.444986,-0.917093,0.532425,0.764326,-0.505882,2.030612,-0.092554,-0.092037,0.22412,1.66622,-0.89664
59150195,0.659523,0.543486,-0.360634,-0.607335,-0.623074,0.201111,-0.941087,0.140786,-0.811144,-0.319732,-0.504344,-0.585952,-0.74293,-0.39047,-0.18043
59150196,-0.471672,0.203367,-0.011724,-0.029853,-0.293648,-0.21234,0.349758,-0.255705,-0.811144,1.147573,1.206083,-0.548541,-0.59081,0.93237,-0.41533
59150197,-1.30293,-0.345713,2.619384,2.520067,0.273695,-1.964099,1.963315,0.901473,-0.443442,3.292097,0.033867,-0.662554,0.36163,2.79791,-1.46882
59150198,-0.841387,1.711097,1.531355,0.180141,-0.202141,-1.042277,-0.26493,-0.068352,-0.554336,0.652683,0.559419,-0.313957,-0.04766,1.19021,-0.59899
59150199,-0.678547,0.011126,0.707396,0.360135,-1.025705,-0.790428,0.14191,-0.760116,-0.536926,0.432732,0.734747,-0.523375,-0.52946,0.77379,-0.59462
59150200,-0.624854,-0.70225,0.186038,0.637626,0.182188,-0.004825,0.284752,0.231412,-0.576668,0.194452,1.129153,0.775423,-0.08105,0.96251,0.30488
59150201,-0.357563,-0.576905,0.750118,-0.10485,-0.641375,-0.451147,-0.665373,0.603533,-0.811144,3.292097,0.304193,0.066766,-1.37749,2.17898,-0.42467
59150202,-0.143436,-0.029345,0.527804,-0.41984,0.108983,0.162413,-0.941087,0.764326,-0.545917,0.357486,1.691082,1.487313,-0.48054,1.43361,0.92513
59150203,0.382984,0.413917,-0.269133,-1.004822,-0.714581,0.444149,0.400579,0.181451,-0.811144,-0.282109,0.672585,2.371572,-0.38726,0.65182,1.56505
59150204,0.177254,-0.68822,0.186038,-0.494838,-0.549868,0.3279,-0.520367,0.764326,-0.811144,0.075311,0.344999,0.823271,-0.77036,0.69374,0.50734
59150205,0.604303,0.390193,0.147693,-1.244815,-0.458361,0.791373,0.762829,0.531176,-0.811144,0.075311,-0.263107,2.117557,-0.28017,0.54434,1.48705
59150206,-0.155091,-0.471105,-0.30319,-0.967323,0.3286,0.613837,-0.659913,0.181451,-0.49077,-0.337097,-1.024909,2.391726,-0.27773,0.04399,1.13866
59150207,0.213098,-1.270481,-0.312143,-1.484807,-0.385155,0.615862,-0.941087,0.531176,-0.811144,0.504216,-0.132512,1.484505,-1.2245,0.55949,0.75454
59150208,0.306716,-0.230117,-0.647085,-0.562336,-0.275347,0.656781,-0.941087,-0.890286,-0.811144,-0.319732,0.146362,1.015228,-0.73674,-0.06893,0.80949
59150209,-0.162812,-0.615437,-0.394577,-0.794829,0.145586,0.483641,-0.231122,0.134191,-0.811144,0.264534,0.927209,1.66744,-0.60998,0.77473,0.93154
59150210,0.474283,-1.270481,-0.092036,-0.802328,0.054078,0.664949,-0.941087,0.472889,-0.811144,-0.52039,-0.345911,0.406551,-0.81182,-0.12223,0.32084
59150211,-0.000206,0.058058,-0.485357,-1.102319,-0.019127,0.656597,-0.941087,0.284312,-0.536926,-0.99695,-0.315048,2.289315,-0.30473,-0.0749,1.30322
59150212,0.786724,-1.270481,0.166798,-0.974823,-0.732882,2.486918,-0.941087,-0.255705,-0.367887,0.432732,0.131902,1.116982,-0.94789,0.38655,1.80388
59150213,1.005166,2.159566,-0.370332,-1.199816,-1.172116,0.532604,-0.941087,-0.120036,-0.811144,0.17279,-0.281245,2.18421,-0.62593,0.4266,1.67575
59150214,-0.930308,0.203367,-0.44839,0.247639,1.865918,-0.561618,-0.941087,-1.567173,-0.811144,1.068146,-0.263107,-0.968964,-0.29218,-0.03415,-1.2577
59150219,0.040952,0.203367,1.689562,-0.11985,-0.421758,0.994691,-0.941087,-0.068352,-0.811144,-0.99695,1.473803,-0.6074,-0.39761,0.63801,0.45818
59150220,-0.602455,0.516002,2.151196,0.450132,-0.806088,0.076686,-0.355549,0.817315,-0.811144,-0.99695,-0.157301,-0.341249,-0.01963,0.69426,-0.13419
59150221,0.030912,0.05185,-0.763964,-0.487338,-0.641375,-0.073938,0.941693,0.721935,-0.811144,0.075311,0.123396,-0.636644,-0.44789,-0.0792,-0.48599
59150222,0.535257,0.250911,1.041818,0.000146,-0.604772,0.423316,0.580267,1.140375,-0.811144,0.264534,0.117794,-0.968964,-0.29335,0.58217,-0.15499
59150223,0.378963,-0.12016,-0.515804,0.232639,-0.257045,0.972535,-0.256783,1.370516,-0.811144,-0.99695,2.32158,-0.484727,-0.2824,0.35899,0.48881
59150224,1.277154,-0.801196,-1.056322,-0.967323,-0.9708,0.634978,-0.574916,-0.641431,-0.811144,-0.326787,0.421105,-0.717878,-1.25244,-0.60495,0.13288
59150225,1.155295,-0.173663,-1.243168,-1.237315,-1.09891,0.640644,-0.483045,-1.567173,-0.811144,0.228492,-1.024909,-0.366358,-1.2621,-0.9406,0.142
59150226,1.317989,-0.397089,-0.917309,-1.484807,-0.9708,0.720919,-0.577002,-0.198685,-0.811144,0.075311,0.224447,0.838855,-1.22292,-0.07596,0.94155
59150227,1.110762,-1.270481,-0.872874,-0.832327,-0.824389,0.587315,-0.258428,-0.551843,-0.500012,-0.425077,-0.078427,0.126684,-0.959,-0.57867,0.44845
59150228,1.515881,-0.377239,-0.855241,-1.139818,-0.915896,1.172291,-0.941087,-0.587944,-0.811144,-0.231049,0.648335,-0.161902,-1.23118,-0.35207,0.78894
59150229,1.526538,-1.270481,-1.243168,-1.102319,-0.696279,1.13399,0.879336,-0.692861,-0.18888,-0.99695,0.224447,-0.968964,-0.58058,-1.38299,0.3055
59150230,1.693371,0.731728,-1.117838,-0.584835,-0.915896,0.6144,-0.941087,-0.96188,-0.616218,-0.25746,-1.024909,-0.968964,-0.84727,-1.18571,0.07254
59150231,0.998825,0.004199,-0.763964,-1.484807,-0.934198,0.480124,-0.941087,-1.567173,-0.811144,-0.99695,0.812379,0.626171,-1.11155,-0.50309,0.85836
59150232,1.021606,-0.69532,-0.881103,-0.674832,-0.787786,0.602182,-0.634627,-0.738878,-0.811144,-0.425077,0.016221,-0.366358,-1.04539,-0.59059,0.21149
59150233,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.00558,0.08348,-0.06229
59150234,0.521841,0.069381,-0.790586,-0.622334,-0.531567,0.256371,-0.485981,-0.004573,-0.603723,-0.192754,-0.157301,-0.968964,-0.71379,-0.55819,-0.38872
59150235,-0.092033,0.374745,-0.524362,-0.704831,-0.000826,-0.068039,-0.767925,1.402189,-0.61263,0.248257,-0.572244,-0.968964,-0.56315,-0.15845,-0.85507
59150236,-0.29063,3.126083,-0.589439,-0.149849,1.609698,-0.319471,-0.4216,0.359882,-0.120582,0.367746,-1.024909,-0.85737,0.7988,-0.6023,-0.78907
59150237,-0.334459,0.275852,1.409172,1.117611,-0.421758,0.508641,-0.025003,2.512951,-0.811144,0.228492,0.42783,-0.758753,0.04133,1.27084,-0.17922
59150238,1.617748,-1.270481,-0.734014,-1.484807,-1.044006,0.666756,-0.654233,-1.567173,-0.811144,-0.99695,-1.024909,-0.67738,-1.36226,-1.42748,0.08013
59150239,0.59397,0.319288,-0.892027,-1.222315,-0.879293,-0.297555,-0.941087,0.578866,-0.811144,0.718669,-0.217136,-0.509349,-1.25596,0.02582,-0.48627
59150240,0.953968,-0.559479,-0.395935,-0.712331,-1.22702,0.418522,-0.722636,-0.01284,-0.811144,0.671012,0.224447,-0.752026,-1.35467,0.17104,-0.06424
59150241,1.540688,-0.603078,-1.036054,-1.229815,-1.245322,1.038754,-0.616532,-0.181471,-0.811144,-0.043829,-0.495521,0.409881,-1.25589,-0.46567,0.83913
59150242,0.389414,-0.25622,0.176293,-0.539837,-1.025705,-0.008184,-0.941087,0.224101,-0.811144,1.427294,-0.551668,-0.147228,-1.26834,0.7239,-0.1851
59150243,1.706258,-0.158142,-0.98455,-1.012322,-1.153815,0.944815,-0.790031,-0.422619,-0.639028,0.075311,-1.024909,-0.404021,-1.13894,-0.82316,0.41103
59150244,1.745214,-0.054936,-0.734014,-1.07982,-0.989102,0.80222,-0.600984,-0.278713,-0.618538,-0.310703,2.635313,0.213072,-1.08403,0.33633,1.21157
59150245,0.728246,-1.270481,-0.632183,-1.07232,-0.860992,1.325026,-0.941087,-0.14937,-0.811144,0.17279,0.146362,0.273912,-1.31439,-0.00119,0.71428
59150246,0.566991,-1.270481,-1.022993,-0.667333,-0.348553,2.585817,-0.941087,-1.567173,-0.170397,-0.425077,1.507569,-0.731093,-0.82899,-0.64104,1.04122
59150249,2.165688,1.308753,-0.921597,-0.974823,-1.190417,2.417057,0.151167,-0.843605,-0.040721,0.516831,-1.024909,1.29081,-0.27399,-0.58631,2.31703
59150250,1.211865,-0.397089,-0.861302,-0.389841,-0.659677,1.071746,-0.941087,-0.168274,-0.811144,-0.425077,-0.017364,1.432046,-0.78102,-0.08384,1.41842
59150251,1.280941,-1.270481,-0.971619,-1.147318,-0.934198,0.956191,-0.45702,-0.356587,-0.811144,-0.282109,-1.024909,-0.065054,-1.20937,-0.83421,0.36
59150252,0.613844,-0.734536,-0.773179,-1.07232,-0.586471,0.903524,-0.4216,-0.098329,-0.615036,-0.492357,-1.024909,-0.621307,-0.83237,-0.95557,-0.08046
59150253,0.432421,-1.270481,0.423156,-0.607335,-0.696279,0.377137,0.161771,0.181451,-0.025762,0.17279,1.104675,1.393527,-0.52701,0.85003,1.09614
59150254,-0.074595,-0.327218,-1.003566,-0.487338,-0.220443,0.125555,0.321073,0.111506,-0.811144,-0.282109,-0.106265,2.354234,-0.31152,0.24424,1.06412
59150255,-2.227249,-0.327218,-0.28476,-0.554836,-1.391733,1.332724,-0.622002,-1.567173,-0.811144,-0.217124,-0.106265,0.892027,-0.78849,0.2054,0.48954
59150260,0.272164,-0.509785,-0.692731,-0.097351,-0.202141,0.871238,-0.105834,0.531176,-0.125599,-0.192754,-1.024909,-0.480364,-0.17061,-0.68905,-0.03567
59150261,-0.097464,-1.270481,-0.079386,-0.232346,0.456709,0.627783,-0.160906,-0.760116,-0.455564,-0.99695,0.590637,-0.323314,-0.2653,-0.43021,0.03885
59150262,0.275774,4.231885,-0.50258,0.082644,0.694628,0.532093,0.349758,2.248008,0.63771,-0.99695,-1.024909,0.058206,1.77913,-0.8586,0.46866
59150263,-0.359823,1.559308,0.238009,0.142642,0.365202,0.519164,-0.941087,-0.308164,-0.283572,-0.99695,-0.078427,-0.010272,0.3734,-0.32343,0.26074
59150264,0.813909,-1.270481,0.052862,-0.614834,0.035777,0.273876,-0.323726,-0.13648,-0.107715,-0.99695,-1.024909,-0.968964,-0.38562,-1.09059,-0.42746
59150265,-0.603835,-0.147549,-1.039506,0.742623,1.042355,-0.403465,-0.004869,-0.401424,-0.277775,0.273878,-1.024909,-0.968964,0.17372,-0.696,-1.13371
59150266,-0.99272,1.587891,1.946253,1.642595,0.383504,-1.011213,3.100253,1.055764,0.557838,0.432732,3.542311,-0.798415,1.65398,1.90423,-0.26132
59150267,-0.983502,1.135802,1.24403,0.465132,0.346901,-0.865774,0.407847,1.518635,-0.40464,1.986735,-0.6103,-0.489012,0.14348,1.42946,-1.00188
59150268,-0.233561,0.940291,-1.053715,-0.014853,-0.513265,-0.809161,-0.18041,0.592892,-0.233327,0.652683,0.42783,-0.968964,-0.36771,0.07243,-0.9232
59150269,0.66102,2.772074,-1.243168,0.097643,0.273695,0.150416,0.884537,-0.401424,-0.355401,-0.217124,0.462419,-0.538531,0.61162,-0.63206,0.15766
59150270,0.024424,0.873298,-0.814406,1.012615,1.170464,0.160282,-0.442866,-1.567173,-0.253252,-0.99695,-1.024909,2.123359,0.79391,-0.65371,1.12125
59150271,-0.210575,0.591222,-0.428521,1.072613,1.024053,0.488611,-0.125035,-0.308164,0.118676,-0.139141,-1.024909,0.537552,0.79214,-0.4288,0.35164
59150272,-0.564497,-0.12016,0.454014,1.672594,0.749532,0.104166,0.852509,0.306353,-0.300232,-0.99695,-0.157301,-0.341249,0.92635,-0.13389,-0.22128
59150273,0.521899,0.50926,0.442309,0.337636,-0.549868,0.585181,0.7132,0.022485,-0.182838,-0.99695,-1.024909,-0.189732,0.40562,-0.60845,0.33304
59150274,-0.804046,3.264436,-0.404561,2.527567,0.566518,0.082299,1.688413,0.603533,0.836704,0.289764,-0.106265,0.493243,2.22902,0.18653,0.51408
59150275,0.092472,0.015787,0.386127,-0.059852,-0.714581,0.808934,0.918345,-0.356587,-0.233327,-0.99695,0.777046,0.477292,0.17515,0.02587,0.8816
59150276,-0.450682,0.923154,0.02094,0.51763,0.950848,-0.082748,-0.467777,0.853999,0.824922,-0.99695,1.129153,1.057041,1.0594,0.15123,0.66659
59150277,-0.618249,0.413917,0.284296,0.367635,1.207067,0.191741,-0.622002,0.713641,-0.265789,-0.093993,-1.024909,1.008339,0.48153,0.17513,0.22321
59150278,-0.753641,1.230595,0.835014,1.537598,0.310298,0.15515,0.591212,1.430469,0.352804,0.289764,-1.024909,0.506807,1.19982,0.53829,0.20092
59150279,-0.314849,0.158705,-0.244072,0.21764,0.841039,0.457615,-0.373115,0.817315,0.698884,-0.581881,0.131902,-0.286768,0.66534,-0.43083,-0.00903
59150280,-0.9097,-1.270481,2.830069,1.14761,0.127284,-1.964099,-0.173557,-0.401424,-0.373877,2.219835,-0.22404,0.577197,-0.47096,2.33883,-0.81893
59150281,-0.483121,-0.345713,0.408144,-0.404841,-0.293648,-0.593347,-0.941087,1.541493,0.087682,0.432732,1.851897,-0.374287,-0.54882,1.10551,-0.44254
59150282,-0.065495,0.476302,-0.079386,1.222608,-0.019127,0.16679,1.031038,-0.790007,0.237487,0.146796,0.759885,0.193206,0.65334,0.22721,0.46292
59150283,1.184945,-1.270481,-0.681342,1.4626,-0.476662,0.443424,-0.941087,0.764326,0.643137,-0.99695,-1.024909,0.745348,0.22622,-0.69548,0.80442
59150284,0.804074,-0.182101,-0.564295,-0.487338,-0.385155,0.777937,0.189831,0.125044,1.050142,0.075311,1.577916,0.03538,0.09873,-0.06476,0.86191
59150285,0.108002,-1.270481,-0.379148,-0.337343,0.035777,0.974605,-0.651305,-0.443058,-0.811144,-0.99695,0.43918,0.019687,-0.62134,-0.3525,0.35508
59150286,0.033437,0.004199,-0.428521,-0.194847,-0.238744,0.211609,-0.065788,0.224101,0.07537,-0.077869,-0.330822,1.341028,0.02341,0.05067,0.73644
59150287,0.384071,0.180693,-0.428521,-0.194847,-0.659677,0.429361,-0.654233,-1.567173,-0.811144,0.146796,1.206083,-0.452444,-0.87551,0.12869,0.23107
59150288,0.06887,-0.287915,-1.022993,0.337636,0.969149,0.315441,-0.941087,-0.295446,-0.377781,-0.99695,-0.18075,-0.493222,0.01385,-0.92463,-0.27239
59150289,-0.496214,0.337354,0.521901,0.097643,0.621422,0.356969,-0.467777,-0.356587,-0.271848,-0.46082,0.016221,0.688204,0.24427,0.16945,0.41648
59150290,-0.032939,-0.471105,-0.323405,-0.667333,0.438408,0.243706,-0.941087,-0.727834,0.419857,-0.077869,-1.024909,0.051579,-0.17174,-0.73255,-0.08524
59150291,-0.715771,0.267448,1.098943,1.762591,0.20049,1.521141,0.229989,0.089418,-0.477559,-0.99695,-0.22404,0.074009,0.83703,0.19893,0.7112
59150292,-0.332551,1.903961,-0.156972,-0.517337,1.811014,0.096779,-0.606986,0.853999,2.387005,-0.99695,0.536786,0.236249,1.80111,-0.88669,0.36342
59150293,-0.215859,1.617058,-0.564295,-0.75733,2.597974,0.016474,-0.177684,-0.692861,0.393666,-0.43751,-1.024909,0.537552,1.08001,-1.06589,0.01564
59150294,-0.419681,1.03016,-0.036283,0.390134,0.163887,-0.022863,-0.941087,0.006589,-0.0022,0.432732,-1.024909,0.03538,0.11497,-0.01869,-0.18207
59150295,-0.607475,0.543486,-0.323405,-0.607335,0.456709,0.023879,-0.941087,-1.567173,0.737897,-0.384229,0.536786,0.051579,0.14954,-0.52768,0.05216
59150296,-0.715771,1.559308,0.257498,1.4851,1.390081,-0.088365,-0.144865,0.880901,1.478319,-0.46082,0.66341,0.618986,1.80108,0.14014,0.45511
59150297,-0.460223,0.571829,0.923447,-0.584835,0.603121,-0.103984,-0.097564,-0.356587,0.149977,0.432732,0.304193,-0.392001,0.1118,0.32974,-0.2916
59150298,-0.155091,2.726395,-0.255717,-0.884826,0.786135,0.251122,-0.687528,-0.843605,1.355669,-0.568046,0.394813,0.400596,1.02792,-0.73057,0.62087
59150299,-0.135393,0.241158,-0.70007,-0.374842,0.237093,-0.071684,-0.386427,0.268883,0.579228,-0.077869,-1.024909,-0.567227,0.16116,-0.84662,-0.53829
59150300,0.497387,1.087676,-0.255717,-0.404841,-0.696279,0.086586,-0.941087,1.383631,-0.477559,-0.217124,0.394813,1.359288,-0.33114,0.58774,0.90955
59150301,0.369921,1.03016,-0.404561,-0.262345,-0.275347,0.370378,-0.648318,0.241749,0.356404,-0.282109,0.812379,1.907113,0.19761,0.35769,1.46749
59150302,0.162223,-0.129437,-0.142293,-0.149849,0.07238,0.167793,-0.378739,-0.890286,0.790725,-0.99695,0.276503,1.416353,0.39782,-0.39975,1.02344
59150303,0.222669,-0.484428,-0.27335,-0.359842,-0.238744,0.087747,-0.941087,1.294212,-0.524792,-0.00717,1.949748,2.044069,-0.60147,1.30562,1.24179
59150304,0.764208,0.50926,-0.362468,-0.644833,-0.677978,0.620014,-0.941087,-0.443058,-0.811144,-0.384229,-0.157301,1.718335,-0.62986,0.12323,1.32635
59150305,1.057685,-1.270481,-0.4548,-0.719831,-0.915896,0.548583,-0.941087,-0.760116,0.10811,-0.99695,-0.017364,1.946874,-0.64067,-0.33683,1.50759
59150306,-0.645521,-1.270481,1.915669,0.412633,-0.05573,0.670885,-0.941087,-1.567173,-0.811144,2.394389,-1.024909,-0.046607,-1.01863,1.43239,-0.0755
59150307,0.03511,0.203367,0.205094,-0.059852,0.584819,0.560279,-0.941087,-0.43293,-0.413303,-0.353593,1.057351,2.044069,-0.0234,0.71192,1.44316
59150308,0.021958,-0.443057,-0.021197,-0.952324,-0.31195,0.226479,-0.216633,-0.911439,-0.315872,-0.425077,1.708057,2.420698,-0.45211,0.76629,1.56112
59150309,-0.361232,-0.007182,-0.176368,0.472632,0.603121,0.131093,-0.557322,-0.01284,1.229435,-0.52039,-1.024909,1.721244,0.90803,-0.41201,0.83702
59150310,-0.523545,-0.222411,1.019741,1.140111,0.108983,-0.075478,0.301352,-0.517999,0.786769,0.952617,-0.157301,1.541896,0.62836,0.97708,0.81559
59150311,-0.580349,-0.307968,-0.404561,0.937617,1.261972,-0.064398,-0.510805,0.764326,1.6402,-0.24006,0.868054,2.181025,1.21942,0.35611,1.12964
59150312,-0.404152,1.127645,0.187969,1.710093,0.365202,-0.116472,-0.546662,0.603533,2.634357,-0.99695,1.851897,0.741135,1.86471,0.06895,0.9614
59150313,-0.302637,-0.081494,0.673649,-0.389841,-0.604772,-0.528721,-0.467777,0.45047,-0.00667,-0.282109,-0.558731,-0.361861,-0.29111,0.01501,-0.55216
59150314,-0.505343,-0.443057,0.001432,-0.329843,1.11556,0.037289,0.023914,-0.790007,0.131315,-0.52039,-0.157301,0.537552,0.32298,-0.37621,0.0686
59150315,-0.078705,-1.270481,-0.564295,-0.11985,-0.586471,0.10592,-0.510805,1.055764,-0.157452,-0.99695,-1.024909,0.537552,-0.33028,-0.51547,0.0174
59150316,-0.93888,0.727957,1.119309,-0.12735,1.390081,0.225382,-0.941087,1.230626,-0.194806,-0.24006,0.224447,0.115728,0.43722,0.58431,-0.12033
59150317,-0.431629,1.041438,0.284296,0.547629,0.786135,0.46475,0.228267,-0.567959,-0.430465,-0.24006,-0.04885,0.019687,0.54609,-0.00483,0.18052
59150318,-0.608825,-0.471105,-0.338004,0.84762,1.609698,0.019784,-0.665373,0.072162,0.588951,-0.52039,0.313686,-0.341249,0.69392,-0.40618,-0.34959
59150319,-0.285669,-0.26701,-0.28476,-0.449839,0.20049,0.191429,-0.638974,-0.48182,-0.129928,-0.425077,-0.106265,0.094459,-0.23152,-0.3484,-0.02634
59150320,0.289895,0.841302,-0.44839,-1.229815,1.170464,-0.00091,-0.4638,-0.93131,0.140554,-0.217124,0.146362,0.273912,0.09882,-0.57756,0.16361
59150321,-0.308479,-0.484428,-0.079386,-0.11235,0.145586,0.049845,-0.941087,-0.443058,1.366781,-0.425077,-1.024909,-0.194184,0.33656,-0.90851,-0.19958
59150322,-0.478717,0.654545,0.434047,0.85512,0.98745,0.109538,-0.635726,0.853999,0.92852,0.075311,-0.078427,-0.147228,0.90664,0.10207,-0.05401
59150323,-0.166657,0.064325,-0.746432,0.120143,0.767833,0.441617,-0.687528,0.658349,-0.811144,-0.192754,-1.024909,2.19472,0.0238,0.15147,0.94234
59150324,-0.475723,-1.270481,-0.224859,-0.577335,0.017476,0.397241,-0.410272,2.039365,1.759331,0.343377,1.206083,0.286466,0.24473,0.3738,0.28283
59150325,-0.555925,-0.363497,1.007831,0.052645,0.749532,0.217436,-0.941087,0.181451,0.643137,0.718669,-0.202964,0.88521,0.21422,0.69837,0.3932
59150326,-0.300464,0.039607,0.17361,-0.269845,1.280273,0.122211,-0.182346,1.469912,0.300382,-0.58847,0.333086,0.406551,0.59787,0.04242,0.11023
59150327,-0.109236,-0.484428,-0.582643,0.000146,0.237093,0.262405,-0.097564,-1.567173,0.310164,-0.139141,-1.024909,0.914181,0.11036,-0.67111,0.44283
59150328,-0.539955,-1.270481,0.596358,0.405134,0.017476,-0.062283,1.653016,0.965318,1.387926,-0.99695,-0.04885,-0.67738,1.0484,-0.54161,-0.40635
59150329,-0.437853,0.267448,0.114577,0.142642,0.712929,0.773481,-0.238924,1.459292,1.411229,-0.139141,-0.504344,0.537552,1.03539,-0.19606,0.51666
59150330,-0.36226,-0.165095,0.314246,-0.11235,1.024053,-0.082128,0.664051,0.531176,2.565317,-0.99695,0.812379,1.024955,1.67169,-0.45109,0.7322
59150331,-0.583285,1.148142,-0.090365,1.117611,0.603121,0.28027,0.844454,0.181451,3.354674,0.131746,-1.024909,0.651252,2.33124,-0.82914,0.64994
59150332,-0.421501,-0.680941,-0.102662,0.300137,1.280273,0.492068,0.225979,0.340417,3.51061,-0.25746,-1.024909,0.838855,1.94509,-1.11014,0.64148
